id_venta,fecha,id_cliente,cliente,email,ciudad,alta,id_producto,producto,categoria,cantidad,precio_unitario,importe,importe_std,medio_pago_efectivo,medio_pago_qr,medio_pago_tarjeta,medio_pago_transferencia,precio
49,02-06-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,21,Pan Lactal Integral,Alimentos,4,272.0,1088.0,-1.263266138702365,True,False,False,False,272.0
49,02-06-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,59,Chicle Menta,Alimentos,4,3612.0,14448.0,1.2776907411605873,True,False,False,False,3612.0
49,02-06-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,18,Queso Rallado 150g,Limpieza,3,3444.0,10332.0,0.494863007813588,True,False,False,False,3444.0
49,02-06-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,85,Jugo en Polvo Naranja,Alimentos,3,1856.0,5568.0,-0.4112087418620935,True,False,False,False,1856.0
50,09-01-2024,8,Bruno Castro,bruno.castro@mail.com,Carlos Paz,08-01-2023,10,Yerba Mate Intensa 1kg,Limpieza,2,4883.0,9766.0,0.38721468490921446,False,False,False,True,4883.0
50,09-01-2024,8,Bruno Castro,bruno.castro@mail.com,Carlos Paz,08-01-2023,34,Turrón 50g,Limpieza,5,503.0,2515.0,-0.9918630348427517,False,False,False,True,503.0
50,09-01-2024,8,Bruno Castro,bruno.castro@mail.com,Carlos Paz,08-01-2023,58,Caramelos Masticables,Limpieza,5,4752.0,23760.0,3.0487529017357233,False,False,False,True,4752.0
50,09-01-2024,8,Bruno Castro,bruno.castro@mail.com,Carlos Paz,08-01-2023,32,Chocolate Amargo 100g,Limpieza,3,2234.0,6702.0,-0.1955317132868998,False,False,False,True,2234.0
50,09-01-2024,8,Bruno Castro,bruno.castro@mail.com,Carlos Paz,08-01-2023,91,Desodorante Aerosol,Alimentos,4,4690.0,18760.0,2.097795985619349,False,False,False,True,4690.0
51,18-02-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,31,Mix de Frutos Secos 200g,Alimentos,1,3409.0,3409.0,-0.821831938241144,True,False,False,False,3409.0
52,10-05-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,83,Queso Untable 190g,Alimentos,2,1830.0,3660.0,-0.774093901052102,False,False,True,False,1830.0
52,10-05-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,9,Yerba Mate Suave 1kg,Alimentos,4,3878.0,15512.0,1.4800543729101518,False,False,True,False,3878.0
52,10-05-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,81,Aceitunas Verdes 200g,Alimentos,5,2520.0,12600.0,0.9262170649639755,False,False,True,False,2520.0
52,10-05-2024,5,Agustina Flores,agustina.flores@mail.com,Cordoba,05-01-2023,38,Mermelada de Frutilla 400g,Limpieza,3,1584.0,4752.0,-0.5664049105722858,False,False,True,False,1584.0
53,25-01-2024,56,Bruno Diaz,bruno.diaz@mail.com,Rio Cuarto,25-02-2023,28,Papas Fritas Clásicas 100g,Limpieza,1,936.0,936.0,-1.2921752289523027,False,False,True,False,936.0
54,26-03-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,65,Cerveza Rubia 1L,Alimentos,1,2423.0,2423.0,-1.009360642099293,False,False,True,False,2423.0
54,26-03-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,18,Queso Rallado 150g,Limpieza,2,3444.0,6888.0,-0.16015611600737067,False,False,True,False,3444.0
54,26-03-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,91,Desodorante Aerosol,Alimentos,3,4690.0,14070.0,1.2057983983021896,False,False,True,False,4690.0
54,26-03-2024,1,Mariana Lopez,mariana.lopez@mail.com,Carlos Paz,01-01-2023,8,Energética Nitro 500ml,Limpieza,3,4218.0,12654.0,0.9364873996580323,False,False,True,False,4218.0
55,04-01-2024,100,Agustina Lopez,agustina.lopez@mail.com,Cordoba,10-04-2023,39,Helado Vainilla 1L,Alimentos,4,469.0,1876.0,-1.1133953287224243,False,True,False,False,469.0
56,14-06-2024,15,Tomas Ruiz,tomas.ruiz@mail.com,Cordoba,15-01-2023,18,Queso Rallado 150g,Limpieza,5,3444.0,17220.0,1.8049012554555053,False,True,False,False,3444.0
57,10-01-2024,34,Bruno Castro,bruno.castro2@mail.com,Villa Maria,03-02-2023,31,Mix de Frutos Secos 200g,Alimentos,3,3409.0,10227.0,0.47489291257514415,True,False,False,False,3409.0
57,10-01-2024,34,Bruno Castro,bruno.castro2@mail.com,Villa Maria,03-02-2023,41,Aceite de Girasol 1L,Alimentos,4,860.0,3440.0,-0.8159360053612225,True,False,False,False,860.0
57,10-01-2024,34,Bruno Castro,bruno.castro2@mail.com,Villa Maria,03-02-2023,9,Yerba Mate Suave 1kg,Alimentos,5,3878.0,19390.0,2.217616557050012,True,False,False,False,3878.0
57,10-01-2024,34,Bruno Castro,bruno.castro2@mail.com,Villa Maria,03-02-2023,76,Pizza Congelada Muzzarella,Limpieza,3,4286.0,12858.0,0.9752864418355803,True,False,False,False,4286.0
57,10-01-2024,34,Bruno Castro,bruno.castro2@mail.com,Villa Maria,03-02-2023,98,Desengrasante 500ml,Limpieza,4,2843.0,11372.0,0.6926620463657939,True,False,False,False,2843.0
58,04-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,43,Salsa de Tomate 500g,Alimentos,2,887.0,1774.0,-1.1327948498111984,False,False,False,True,887.0
58,04-02-2024,48,Rocio Alvarez,rocio.alvarez@mail.com,Cordoba,17-02-2023,11,Café Molido 250g,Alimentos,1,2053.0,2053.0,-1.0797314538919047,False,False,False,True,2053.0
59,28-04-2024,62,Guadalupe Romero,guadalupe.romero@mail.com,Carlos Paz,03-03-2023,31,Mix de Frutos Secos 200g,Alimentos,1,3409.0,3409.0,-0.821831938241144,False,False,True,False,3409.0
59,28-04-2024,62,Guadalupe Romero,guadalupe.romero@mail.com,Carlos Paz,03-03-2023,8,Energética Nitro 500ml,Limpieza,2,4218.0,8436.0,0.13426014522225885,False,False,True,False,4218.0
59,28-04-2024,62,Guadalupe Romero,guadalupe.romero@mail.com,Carlos Paz,03-03-2023,97,Limpiavidrios 500ml,Alimentos,5,872.0,4360.0,-0.6409599327958095,False,False,True,False,872.0
60,04-04-2024,81,Camila Ruiz,camila.ruiz@mail.com,Carlos Paz,22-03-2023,43,Salsa de Tomate 500g,Alimentos,1,887.0,887.0,-1.3014946067302433,False,False,False,True,887.0
60,04-04-2024,81,Camila Ruiz,camila.ruiz@mail.com,Carlos Paz,22-03-2023,98,Desengrasante 500ml,Limpieza,3,2843.0,8529.0,0.1519479438620234,False,False,False,True,2843.0
60,04-04-2024,81,Camila Ruiz,camila.ruiz@mail.com,Carlos Paz,22-03-2023,15,Leche Descremada 1L,Alimentos,1,2538.0,2538.0,-0.9874886330286164,False,False,False,True,2538.0
60,04-04-2024,81,Camila Ruiz,camila.ruiz@mail.com,Carlos Paz,22-03-2023,21,Pan Lactal Integral,Alimentos,2,272.0,544.0,-1.3667302511758266,False,False,False,True,272.0
60,04-04-2024,81,Camila Ruiz,camila.ruiz@mail.com,Carlos Paz,22-03-2023,91,Desodorante Aerosol,Alimentos,4,4690.0,18760.0,2.097795985619349,False,False,False,True,4690.0
61,01-06-2024,27,Tomas Castro,tomas.castro@mail.com,Rio Cuarto,27-01-2023,9,Yerba Mate Suave 1kg,Alimentos,3,3878.0,11634.0,0.7424921887702919,True,False,False,False,3878.0
61,01-06-2024,27,Tomas Castro,tomas.castro@mail.com,Rio Cuarto,27-01-2023,19,Manteca 200g,Alimentos,3,3251.0,9753.0,0.3847421969273119,True,False,False,False,3251.0
62,01-05-2024,100,Agustina Lopez,agustina.lopez@mail.com,Cordoba,10-04-2023,47,Garbanzos 500g,Alimentos,4,2939.0,11756.0,0.7656955375235315,False,False,False,True,2939.0
62,01-05-2024,100,Agustina Lopez,agustina.lopez@mail.com,Cordoba,10-04-2023,95,Mascarilla Capilar,Alimentos,3,1581.0,4743.0,-0.5681166330212953,False,False,False,True,1581.0
63,19-06-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,8,Energética Nitro 500ml,Limpieza,5,4218.0,21090.0,2.5409419085295792,False,False,True,False,4218.0
63,19-06-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,2,Pepsi 1.5L,Limpieza,2,4973.0,9946.0,0.4214491338894039,False,False,True,False,4973.0
63,19-06-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,70,Fernet 750ml,Limpieza,3,4061.0,12183.0,0.8469072581598698,False,False,True,False,4061.0
63,19-06-2024,25,Karina Castro,karina.castro@mail.com,Rio Cuarto,25-01-2023,45,Fideos Spaghetti 500g,Alimentos,4,745.0,2980.0,-0.9034240416439289,False,False,True,False,745.0
64,07-03-2024,58,Karina Acosta,karina.acosta2@mail.com,Rio Cuarto,27-02-2023,4,Fanta Naranja 1.5L,Limpieza,2,2033.0,4066.0,-0.6968761994634524,False,True,False,False,2033.0
64,07-03-2024,58,Karina Acosta,karina.acosta2@mail.com,Rio Cuarto,27-02-2023,41,Aceite de Girasol 1L,Alimentos,2,860.0,1720.0,-1.1430651845052553,False,True,False,False,860.0
65,30-04-2024,30,Ivana Medina,ivana.medina@mail.com,Alta Gracia,30-01-2023,77,Empanadas Congeladas,Alimentos,4,4778.0,19112.0,2.1647433525139417,False,True,False,False,4778.0
65,30-04-2024,30,Ivana Medina,ivana.medina@mail.com,Alta Gracia,30-01-2023,22,Medialunas de Manteca,Limpieza,3,2069.0,6207.0,-0.28967644798242087,False,True,False,False,2069.0
65,30-04-2024,30,Ivana Medina,ivana.medina@mail.com,Alta Gracia,30-01-2023,38,Mermelada de Frutilla 400g,Limpieza,5,1584.0,7920.0,0.036121391479049,False,True,False,False,1584.0
65,30-04-2024,30,Ivana Medina,ivana.medina@mail.com,Alta Gracia,30-01-2023,36,Dulce de Leche 400g,Limpieza,4,2559.0,10236.0,0.4766046350241536,False,True,False,False,2559.0
66,14-03-2024,69,Felipe Flores,felipe.flores@mail.com,Rio Cuarto,10-03-2023,16,Yogur Natural 200g,Limpieza,3,4613.0,13839.0,1.161864188777613,False,True,False,False,4613.0
67,21-03-2024,66,Tomas Herrera,tomas.herrera@mail.com,Villa Maria,07-03-2023,53,Lavandina 1L,Alimentos,1,1664.0,1664.0,-1.1537159019657586,True,False,False,False,1664.0
67,21-03-2024,66,Tomas Herrera,tomas.herrera@mail.com,Villa Maria,07-03-2023,8,Energética Nitro 500ml,Limpieza,2,4218.0,8436.0,0.13426014522225885,True,False,False,False,4218.0
68,28-06-2024,27,Tomas Castro,tomas.castro@mail.com,Rio Cuarto,27-01-2023,94,Hilo Dental,Limpieza,4,1418.0,5672.0,-0.39142883800687295,False,True,False,False,1418.0
69,06-01-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,76,Pizza Congelada Muzzarella,Limpieza,4,4286.0,17144.0,1.7904467103305366,False,True,False,False,4286.0
69,06-01-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,74,Whisky 750ml,Limpieza,3,2953.0,8859.0,0.21471110032570412,False,True,False,False,2953.0
70,02-02-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,66,Cerveza Negra 1L,Limpieza,3,1533.0,4599.0,-0.5955041922054469,False,False,False,True,1533.0
70,02-02-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,89,Caldo Concentrado Verdura,Alimentos,4,1003.0,4012.0,-0.7071465341575093,False,False,False,True,1003.0
70,02-02-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,38,Mermelada de Frutilla 400g,Limpieza,3,1584.0,4752.0,-0.5664049105722858,False,False,False,True,1584.0
71,02-06-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,11,Café Molido 250g,Alimentos,3,2053.0,6159.0,-0.2988056343771381,False,True,False,False,2053.0
71,02-06-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,79,Hamburguesas Congeladas x4,Alimentos,4,2420.0,9680.0,0.3708582259520128,False,True,False,False,2420.0
71,02-06-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,100,Trapo de Piso,Limpieza,4,4854.0,19416.0,2.222561533013817,False,True,False,False,4854.0
71,02-06-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,92,Crema Dental 90g,Limpieza,1,2512.0,2512.0,-0.9924336089924215,False,True,False,False,2512.0
72,17-02-2024,26,Camila Sanchez,camila.sanchez@mail.com,Alta Gracia,26-01-2023,94,Hilo Dental,Limpieza,3,1418.0,4254.0,-0.6611202194174767,False,True,False,False,1418.0
72,17-02-2024,26,Camila Sanchez,camila.sanchez@mail.com,Alta Gracia,26-01-2023,41,Aceite de Girasol 1L,Alimentos,4,860.0,3440.0,-0.8159360053612225,False,True,False,False,860.0
72,17-02-2024,26,Camila Sanchez,camila.sanchez@mail.com,Alta Gracia,26-01-2023,51,Sal Fina 500g,Alimentos,2,1745.0,3490.0,-0.8064264362000587,False,True,False,False,1745.0
73,16-05-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,28,Papas Fritas Clásicas 100g,Limpieza,1,936.0,936.0,-1.2921752289523027,False,False,False,True,936.0
73,16-05-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,24,Galletitas Chocolate,Limpieza,3,1305.0,3915.0,-0.7255950983301669,False,False,False,True,1305.0
73,16-05-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,19,Manteca 200g,Alimentos,1,3251.0,3251.0,-0.8518821767904214,False,False,False,True,3251.0
74,26-04-2024,56,Bruno Diaz,bruno.diaz@mail.com,Rio Cuarto,25-02-2023,32,Chocolate Amargo 100g,Limpieza,3,2234.0,6702.0,-0.1955317132868998,True,False,False,False,2234.0
74,26-04-2024,56,Bruno Diaz,bruno.diaz@mail.com,Rio Cuarto,25-02-2023,14,Leche Entera 1L,Limpieza,2,1723.0,3446.0,-0.8147948570618828,True,False,False,False,1723.0
74,26-04-2024,56,Bruno Diaz,bruno.diaz@mail.com,Rio Cuarto,25-02-2023,55,Shampoo 400ml,Alimentos,2,1407.0,2814.0,-0.9349958112589926,True,False,False,False,1407.0
75,23-05-2024,61,Guadalupe Martinez,guadalupe.martinez@mail.com,Rio Cuarto,02-03-2023,3,Sprite 1.5L,Alimentos,4,4964.0,19856.0,2.306245741632058,False,True,False,False,4964.0
75,23-05-2024,61,Guadalupe Martinez,guadalupe.martinez@mail.com,Rio Cuarto,02-03-2023,2,Pepsi 1.5L,Limpieza,5,4973.0,24865.0,3.258914380197442,False,True,False,False,4973.0
76,15-05-2024,75,Santiago Castro,santiago.castro@mail.com,Rio Cuarto,16-03-2023,22,Medialunas de Manteca,Limpieza,4,2069.0,8276.0,0.10382952390653485,False,False,True,False,2069.0
76,15-05-2024,75,Santiago Castro,santiago.castro@mail.com,Rio Cuarto,16-03-2023,23,Bizcochos Salados,Alimentos,4,2380.0,9520.0,0.3404276046362888,False,False,True,False,2380.0
76,15-05-2024,75,Santiago Castro,santiago.castro@mail.com,Rio Cuarto,16-03-2023,24,Galletitas Chocolate,Limpieza,1,1305.0,1305.0,-1.2219946085429143,False,False,True,False,1305.0
76,15-05-2024,75,Santiago Castro,santiago.castro@mail.com,Rio Cuarto,16-03-2023,11,Café Molido 250g,Alimentos,2,2053.0,4106.0,-0.6892685441345214,False,False,True,False,2053.0
77,26-05-2024,55,Olivia Ruiz,olivia.ruiz@mail.com,Mendiolaza,24-02-2023,53,Lavandina 1L,Alimentos,2,1664.0,3328.0,-0.8372374402822292,False,False,True,False,1664.0
77,26-05-2024,55,Olivia Ruiz,olivia.ruiz@mail.com,Mendiolaza,24-02-2023,41,Aceite de Girasol 1L,Alimentos,1,860.0,860.0,-1.3066297740772717,False,False,True,False,860.0
77,26-05-2024,55,Olivia Ruiz,olivia.ruiz@mail.com,Mendiolaza,24-02-2023,34,Turrón 50g,Limpieza,5,503.0,2515.0,-0.9918630348427517,False,False,True,False,503.0
77,26-05-2024,55,Olivia Ruiz,olivia.ruiz@mail.com,Mendiolaza,24-02-2023,98,Desengrasante 500ml,Limpieza,2,2843.0,5686.0,-0.3887661586417471,False,False,True,False,2843.0
77,26-05-2024,55,Olivia Ruiz,olivia.ruiz@mail.com,Mendiolaza,24-02-2023,39,Helado Vainilla 1L,Alimentos,2,469.0,938.0,-1.2917948461858562,False,False,True,False,469.0
78,29-04-2024,12,Gael Gomez,gael.gomez@mail.com,Alta Gracia,12-01-2023,37,Mermelada de Durazno 400g,Alimentos,3,3196.0,9588.0,0.35336061869547153,False,True,False,False,3196.0
78,29-04-2024,12,Gael Gomez,gael.gomez@mail.com,Alta Gracia,12-01-2023,79,Hamburguesas Congeladas x4,Alimentos,5,2420.0,12100.0,0.831121373352338,False,True,False,False,2420.0
78,29-04-2024,12,Gael Gomez,gael.gomez@mail.com,Alta Gracia,12-01-2023,17,Queso Cremoso 500g,Alimentos,2,4834.0,9668.0,0.3685759293533335,False,True,False,False,4834.0
78,29-04-2024,12,Gael Gomez,gael.gomez@mail.com,Alta Gracia,12-01-2023,85,Jugo en Polvo Naranja,Alimentos,1,1856.0,1856.0,-1.11719915638689,False,True,False,False,1856.0
78,29-04-2024,12,Gael Gomez,gael.gomez@mail.com,Alta Gracia,12-01-2023,39,Helado Vainilla 1L,Alimentos,2,469.0,938.0,-1.2917948461858562,False,True,False,False,469.0
79,06-06-2024,57,Julian Acosta,julian.acosta@mail.com,Rio Cuarto,26-02-2023,81,Aceitunas Verdes 200g,Alimentos,2,2520.0,5040.0,-0.5116297922039826,False,True,False,False,2520.0
79,06-06-2024,57,Julian Acosta,julian.acosta@mail.com,Rio Cuarto,26-02-2023,56,Papel Higiénico x4,Limpieza,2,2532.0,5064.0,-0.5070651990066241,False,True,False,False,2532.0
80,25-03-2024,54,Uma Herrera,uma.herrera@mail.com,Alta Gracia,23-02-2023,39,Helado Vainilla 1L,Alimentos,5,469.0,2345.0,-1.0241955699907084,True,False,False,False,469.0
80,25-03-2024,54,Uma Herrera,uma.herrera@mail.com,Alta Gracia,23-02-2023,30,Maní Salado 200g,Limpieza,3,4875.0,14625.0,1.3113546159911071,True,False,False,False,4875.0
80,25-03-2024,54,Uma Herrera,uma.herrera@mail.com,Alta Gracia,23-02-2023,41,Aceite de Girasol 1L,Alimentos,5,860.0,4300.0,-0.6523714157892061,True,False,False,False,860.0
81,09-03-2024,49,Olivia Gomez,olivia.gomez@mail.com,Rio Cuarto,18-02-2023,10,Yerba Mate Intensa 1kg,Limpieza,2,4883.0,9766.0,0.38721468490921446,False,False,False,True,4883.0
82,25-01-2024,19,Uma Silva,uma.silva@mail.com,Mendiolaza,19-01-2023,38,Mermelada de Frutilla 400g,Limpieza,1,1584.0,1584.0,-1.1689312126236207,False,False,True,False,1584.0
82,25-01-2024,19,Uma Silva,uma.silva@mail.com,Mendiolaza,19-01-2023,28,Papas Fritas Clásicas 100g,Limpieza,2,936.0,1872.0,-1.1141560942553175,False,False,True,False,936.0
82,25-01-2024,19,Uma Silva,uma.silva@mail.com,Mendiolaza,19-01-2023,29,Papas Fritas Onduladas 100g,Alimentos,5,1868.0,9340.0,0.30619315565609934,False,False,True,False,1868.0
82,25-01-2024,19,Uma Silva,uma.silva@mail.com,Mendiolaza,19-01-2023,82,Aceitunas Negras 200g,Limpieza,2,2394.0,4788.0,-0.5595580207762479,False,False,True,False,2394.0
83,28-05-2024,91,Uma Sanchez,uma.sanchez@mail.com,Mendiolaza,01-04-2023,5,Agua Mineral 500ml,Alimentos,2,4777.0,9554.0,0.34689411166588013,True,False,False,False,4777.0
83,28-05-2024,91,Uma Sanchez,uma.sanchez@mail.com,Mendiolaza,01-04-2023,26,Alfajor Triple,Limpieza,2,1001.0,2002.0,-1.0894312144362917,True,False,False,False,1001.0
83,28-05-2024,91,Uma Sanchez,uma.sanchez@mail.com,Mendiolaza,01-04-2023,73,Gin 700ml,Alimentos,5,1561.0,7805.0,0.01424938240837239,True,False,False,False,1561.0
83,28-05-2024,91,Uma Sanchez,uma.sanchez@mail.com,Mendiolaza,01-04-2023,51,Sal Fina 500g,Alimentos,2,1745.0,3490.0,-0.8064264362000587,True,False,False,False,1745.0
84,02-01-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,83,Queso Untable 190g,Alimentos,5,1830.0,9150.0,0.2700567928436771,True,False,False,False,1830.0
84,02-01-2024,72,Camila Rodriguez,camila.rodriguez@mail.com,Cordoba,13-03-2023,76,Pizza Congelada Muzzarella,Limpieza,4,4286.0,17144.0,1.7904467103305366,True,False,False,False,4286.0
85,23-01-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,32,Chocolate Amargo 100g,Limpieza,4,2234.0,8936.0,0.2293558368338963,False,False,False,True,2234.0
85,23-01-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,80,Helado de Frutilla 1L,Limpieza,2,1981.0,3962.0,-0.716656103318673,False,False,False,True,1981.0
86,10-01-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,66,Cerveza Negra 1L,Limpieza,2,1533.0,3066.0,-0.8870675826867273,True,False,False,False,1533.0
86,10-01-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,1,Coca Cola 1.5L,Alimentos,4,2347.0,9388.0,0.31532234205081655,True,False,False,False,2347.0
86,10-01-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,13,Té Verde 20 saquitos,Alimentos,5,2383.0,11915.0,0.7959359674560321,True,False,False,False,2383.0
86,10-01-2024,40,Felipe Diaz,felipe.diaz@mail.com,Rio Cuarto,09-02-2023,41,Aceite de Girasol 1L,Alimentos,3,860.0,2580.0,-0.9795005949332388,True,False,False,False,860.0
87,20-04-2024,100,Agustina Lopez,agustina.lopez@mail.com,Cordoba,10-04-2023,53,Lavandina 1L,Alimentos,2,1664.0,3328.0,-0.8372374402822292,False,True,False,False,1664.0
87,20-04-2024,100,Agustina Lopez,agustina.lopez@mail.com,Cordoba,10-04-2023,86,Jugo en Polvo Limón,Limpieza,2,4090.0,8180.0,0.08557115111710047,False,True,False,False,4090.0
88,21-06-2024,37,Martina Perez,martina.perez@mail.com,Mendiolaza,06-02-2023,7,Jugo de Manzana 1L,Alimentos,5,3269.0,16345.0,1.6384837951351399,True,False,False,False,3269.0
88,21-06-2024,37,Martina Perez,martina.perez@mail.com,Mendiolaza,06-02-2023,53,Lavandina 1L,Alimentos,5,1664.0,8320.0,0.11219794476835895,True,False,False,False,1664.0
88,21-06-2024,37,Martina Perez,martina.perez@mail.com,Mendiolaza,06-02-2023,8,Energética Nitro 500ml,Limpieza,4,4218.0,16872.0,1.7387146540938057,True,False,False,False,4218.0
89,18-01-2024,17,Pablo Gomez,pablo.gomez@mail.com,Villa Maria,17-01-2023,72,Ron 700ml,Limpieza,2,3876.0,7752.0,0.004169239097538821,False,False,True,False,3876.0
90,08-01-2024,46,Agustina Martinez,agustina.martinez@mail.com,Alta Gracia,15-02-2023,79,Hamburguesas Congeladas x4,Alimentos,4,2420.0,9680.0,0.3708582259520128,False,True,False,False,2420.0
90,08-01-2024,46,Agustina Martinez,agustina.martinez@mail.com,Alta Gracia,15-02-2023,6,Jugo de Naranja 1L,Limpieza,2,4170.0,8340.0,0.11600177243282445,False,True,False,False,4170.0
91,19-02-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,57,Servilletas x100,Alimentos,3,4520.0,13560.0,1.1088007928583192,True,False,False,False,4520.0
92,09-02-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,10,Yerba Mate Intensa 1kg,Limpieza,2,4883.0,9766.0,0.38721468490921446,False,False,False,True,4883.0
92,09-02-2024,42,Tomas Flores,tomas.flores@mail.com,Alta Gracia,11-02-2023,43,Salsa de Tomate 500g,Alimentos,4,887.0,3548.0,-0.7953953359731087,False,False,False,True,887.0
93,29-01-2024,90,Guadalupe Ruiz,guadalupe.ruiz@mail.com,Rio Cuarto,31-03-2023,80,Helado de Frutilla 1L,Limpieza,4,1981.0,7924.0,0.0368821570119421,True,False,False,False,1981.0
93,29-01-2024,90,Guadalupe Ruiz,guadalupe.ruiz@mail.com,Rio Cuarto,31-03-2023,66,Cerveza Negra 1L,Limpieza,3,1533.0,4599.0,-0.5955041922054469,True,False,False,False,1533.0
93,29-01-2024,90,Guadalupe Ruiz,guadalupe.ruiz@mail.com,Rio Cuarto,31-03-2023,91,Desodorante Aerosol,Alimentos,3,4690.0,14070.0,1.2057983983021896,True,False,False,False,4690.0
94,06-03-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,24,Galletitas Chocolate,Limpieza,1,1305.0,1305.0,-1.2219946085429143,False,True,False,False,1305.0
94,06-03-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,86,Jugo en Polvo Limón,Limpieza,5,4090.0,20450.0,2.419219423266683,False,True,False,False,4090.0
94,06-03-2024,41,Elena Rodriguez,elena.rodriguez2@mail.com,Alta Gracia,10-02-2023,98,Desengrasante 500ml,Limpieza,2,2843.0,5686.0,-0.3887661586417471,False,True,False,False,2843.0
95,25-02-2024,26,Camila Sanchez,camila.sanchez@mail.com,Alta Gracia,26-01-2023,72,Ron 700ml,Limpieza,5,3876.0,19380.0,2.2157146432177792,False,True,False,False,3876.0
95,25-02-2024,26,Camila Sanchez,camila.sanchez@mail.com,Alta Gracia,26-01-2023,12,Té Negro 20 saquitos,Limpieza,1,570.0,570.0,-1.3617852752120214,False,True,False,False,570.0
96,23-02-2024,83,Franco Gomez,franco.gomez@mail.com,Rio Cuarto,24-03-2023,81,Aceitunas Verdes 200g,Alimentos,3,2520.0,7560.0,-0.03234750648132995,False,False,True,False,2520.0
96,23-02-2024,83,Franco Gomez,franco.gomez@mail.com,Rio Cuarto,24-03-2023,68,Vino Blanco 750ml,Limpieza,1,2684.0,2684.0,-0.9597206910780183,False,False,True,False,2684.0
96,23-02-2024,83,Franco Gomez,franco.gomez@mail.com,Rio Cuarto,24-03-2023,11,Café Molido 250g,Alimentos,2,2053.0,4106.0,-0.6892685441345214,False,False,True,False,2053.0
96,23-02-2024,83,Franco Gomez,franco.gomez@mail.com,Rio Cuarto,24-03-2023,50,Azúcar 1kg,Limpieza,3,727.0,2181.0,-1.0553869568393255,False,False,True,False,727.0
97,16-06-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,59,Chicle Menta,Alimentos,5,3612.0,18060.0,1.9646620173630562,True,False,False,False,3612.0
97,16-06-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,36,Dulce de Leche 400g,Limpieza,1,2559.0,2559.0,-0.9834946139809276,True,False,False,False,2559.0
97,16-06-2024,39,Santiago Diaz,santiago.diaz@mail.com,Alta Gracia,08-02-2023,4,Fanta Naranja 1.5L,Limpieza,3,2033.0,6099.0,-0.31021711737053453,True,False,False,False,2033.0
98,12-01-2024,43,Lucas Perez,lucas.perez@mail.com,Mendiolaza,12-02-2023,28,Papas Fritas Clásicas 100g,Limpieza,4,936.0,3744.0,-0.7581178248613469,False,False,False,True,936.0
